latitude,longitude
42.91768409,-78.82913214
42.91745815,-78.80542512
42.88626641,-78.85359708
42.90879009,-78.80408754
42.91445635,-78.82441565
42.932277,-78.8184309
42.93260362,-78.80577826
42.90080736,-78.86564108
42.95673597,-78.90403729
42.83101499,-78.82420294
42.91652798,-78.80400316
42.90065387,-78.83746201
42.87353256,-78.80336494
42.94836183,-78.82850715
42.93993424,-78.83034101
42.8894472,-78.8879733
42.9231229,-78.817876
42.88475375,-78.85508298
42.9136885,-78.86058563
42.9021171,-78.8573613
42.9137808,-78.8547135
42.91140911,-78.86139664
42.95524592,-78.89715618
42.92723778,-78.82678047
42.93175764,-78.80338539
42.92392468,-78.84834785
42.92250327,-78.80727268
42.93888561,-78.82017886
42.9065376,-78.853592
42.91263499,-78.86502312
42.88805071,-78.85326903
42.91631433,-78.80094119
42.8874014,-78.8750436
42.9115414,-78.8762363
42.91353962,-78.88682802
42.89237404,-78.89067986
42.9245613,-78.8282437
42.89689005,-78.8395738
42.906461,-78.89679662
42.91768409,-78.82913214
42.89929754,-78.8172655
42.9220128,-78.8925892
42.93260362,-78.80577826
42.9186281,-78.892074
42.9197559,-78.85915681
42.93162381,-78.80162988
42.9205536,-78.80804964
42.9110621,-78.8564613
42.91843094,-78.89435597
42.91224595,-78.88835218
42.9112447,-78.81167403
42.91573812,-78.80093917
42.85216823,-78.82529204
42.89639339,-78.84080329
42.93987291,-78.80677543
42.95681892,-78.86186251
42.88080651,-78.86480367
42.89296691,-78.83929633
42.86165696,-78.81451242
42.9336247,-78.82971832
42.85692683,-78.80602858
42.91849248,-78.84806324
42.89875935,-78.89362262
42.9352387,-78.8077567
42.89561238,-78.89047203
42.89757299,-78.84092016
42.89599691,-78.82113425
42.8936643,-78.8213141
42.92218068,-78.87712591
42.9364766,-78.827627
42.9501905,-78.86825721
42.95641805,-78.89996384
42.91707926,-78.8026985
42.9119084,-78.82257659
42.90800482,-78.83864934
42.90802104,-78.87761856
42.93434202,-78.82789139
42.9201171,-78.84556881
42.92610373,-78.80418669
42.902498,-78.88065281
42.9178163,-78.8883303
42.8928623,-78.8269163
42.90209765,-78.85400212
42.88352378,-78.85306273
42.85010111,-78.8026105
42.9258562,-78.8317819
42.9053435,-78.8854783
42.90068196,-78.82447394
42.91676719,-78.89065173
42.89605387,-78.80646788
42.94289293,-78.81955931
42.94855844,-78.82637891
42.94579932,-78.80694626
42.91247238,-78.81518754
42.9181307,-78.8441777
42.9090529,-78.8859707
42.9416863,-78.8136495
42.93466808,-78.82938639
42.90289062,-78.83097687
42.89582364,-78.88323311
42.91521814,-78.84002303
42.89145717,-78.87403202
42.92104144,-78.81111285
42.91365315,-78.80074518
42.90557111,-78.84707481
42.88510895,-78.85571886
42.87856877,-78.83602824
42.91521839,-78.88493237
42.8970369,-78.8918233
42.8864468,-78.8783689
42.9404314,-78.8890847
42.93276975,-78.83173136
42.94942277,-78.89940505
42.91150777,-78.83033945
42.91099872,-78.81118785
42.95524439,-78.8977165
42.88979925,-78.84469402
42.89426419,-78.89184612
42.89598544,-78.88431616
42.90874043,-78.89606162
42.90767731,-78.8118475
42.95837851,-78.85223138
42.903545,-78.8307449
42.94206499,-78.89088957
42.91217146,-78.81473846
42.90582762,-78.81743949
42.91651565,-78.8237517
42.8439168,-78.8244829
42.95524592,-78.89715618
42.90559371,-78.84916513
42.90339394,-78.85117117
42.9203303,-78.8465295
42.88395617,-78.85586304
42.9171015,-78.8026028
42.90134219,-78.89229196
42.89374485,-78.82213319
42.86373395,-78.81862318
42.8970369,-78.8918233
42.92363324,-78.83147064
42.9220308,-78.8913705
42.9344407,-78.8316576
42.900727,-78.84156777
42.92257814,-78.82444732
42.91091142,-78.89484076
42.89556958,-78.85300327
42.91895834,-78.89211862
42.8658675,-78.8661753
42.88316043,-78.87802274
42.91329124,-78.803469
42.90744427,-78.89844396
